,screen,spec_re,spec_im
0,-10.0,0.013825991700340389,0.012909764852237018
1,-9.995,0.021854896478470744,0.021749956951941877
2,-9.99,-0.01814094968103756,-0.0006507864112397588
3,-9.985,-0.006709338080156574,-0.02259753929739099
4,-9.98,-0.008921597165951757,-0.0014003561912971343
5,-9.975,0.0003829748846546256,-0.001398395014145418
6,-9.97,-0.022139176671233884,-0.012102204007434308
7,-9.965,0.03583620285738916,0.012386413667940447
8,-9.96,-0.020365708695709295,0.03099311938020848
9,-9.955,-0.007095879138950977,-0.0055881124446118535
10,-9.95,0.011560110078574892,0.004377147222452593
11,-9.945,-0.009236532205369886,-0.02736034173430377
12,-9.94,0.006180961941427383,0.006040597411421163
13,-9.935,0.007604404796672797,0.025486024582774398
14,-9.93,-0.01032689279859062,0.031686152946960984
15,-9.925,0.0036586200052722995,-0.004575451577981125
16,-9.92,0.007948367345747671,-0.021768065891764336
17,-9.915,0.002799729713520336,-0.012832781553042667
18,-9.91,0.029665266469559307,0.03669585364161752
19,-9.905,0.002439746724550006,-0.0130062539200172
20,-9.9,-0.005128748262975492,0.02017733543312266
21,-9.895,-0.027954429471621002,0.007282505034639801
22,-9.89,-0.03278991668859091,-0.01883253524798483
23,-9.885,-0.0245115038899331,-0.018442494261455274
24,-9.88,-0.026567168394326796,-0.02061882609963587
25,-9.875,0.011617658528711085,-0.03840893308063921
26,-9.87,-0.01445316480079626,0.0021025916913422547
27,-9.865,-0.007444569269396256,-0.010913638137829553
28,-9.86,0.007316136316236945,0.01088847951550083
29,-9.855,0.018306065250274325,-0.022516377438222712
30,-9.85,0.04924888074579891,0.01791144329012641
31,-9.845,0.025115056218695156,-0.020969100124457865
32,-9.84,0.009055464253359872,-0.012405085251784288
33,-9.835,0.03892452162676013,0.032414280679643845
34,-9.83,0.03847948501932479,0.0026782334311822083
35,-9.825,0.026214545126698317,0.0024865139485483276
36,-9.82,-0.012469227578369801,-0.04074874219640233
37,-9.815,0.001994454370456547,-0.027461965446885696
38,-9.81,-0.01213281502004805,0.011082222415562427
39,-9.805,-0.017962809399071075,0.022309306089278214
40,-9.8,-0.0012360512431908808,0.004147457724907353
41,-9.795,-0.014246303353140033,-0.019186699904855237
42,-9.79,0.011843175898687221,-0.014229002627908995
43,-9.785,0.00565728992067334,0.02962982000587392
44,-9.78,0.008472448460214468,0.0025950659352314133
45,-9.775,0.006757119470312191,0.03608343400734815
46,-9.77,-0.005240934442188493,0.0236379411110585
47,-9.765,0.009874122163505536,0.02558866089554245
48,-9.76,0.014851644873559578,-0.0011346357098769807
49,-9.755,-0.03080872487227492,-0.02673884296150573
50,-9.75,-0.00034734364275214357,-0.0064203122161825815
51,-9.745,0.05015876848145705,-0.0044409868537463315
52,-9.74,0.00028760697797358404,0.028861463823731483
53,-9.735,0.019945507171252003,0.008108541475573593
54,-9.73,0.034479690816407484,0.011752874542295988
55,-9.725,-0.016433318469145163,-0.0016435262081513917
56,-9.72,0.027000883144840244,0.002153891429542092
57,-9.715,0.004972161057522331,0.01657762918632979
58,-9.71,-0.014902900588833699,0.001987013731710755
59,-9.705,-0.026906909587250352,0.011439149735728186
60,-9.7,-0.0008051605875401375,-0.015278003747038868
61,-9.695,0.017029695450797876,-0.029808506798763634
62,-9.69,-0.0291772517128963,-0.03659198843216526
63,-9.685,-0.0286669670961316,0.022290750170186203
64,-9.68,-0.008410340309144712,0.011285593329185535
65,-9.675,0.041151263401086165,0.007528660755368062
66,-9.67,-0.012319722782713047,0.013361512013193327
67,-9.665,0.018138896102790854,-0.023327179793148165
68,-9.66,0.023787852984003984,0.01000172924431029
69,-9.655,0.03124036192942926,-0.020758628389515456
70,-9.65,0.0294445348179748,-0.01872967677600958
71,-9.645,-0.01936964719643513,0.02589883150673672
72,-9.64,-0.023910389252856275,0.0043756316734572
73,-9.635,0.004485263051330853,-0.02820715749345086
74,-9.63,-0.016212563829543638,-0.0019792238098390947
75,-9.625,0.015131153082797567,0.006358831119104081
76,-9.62,-0.022015133122971195,-0.013588900347651905
77,-9.615,0.03507986656288816,-0.006346168085310084
78,-9.61,0.033381903937463354,0.02272681214084163
79,-9.605,0.006660017833719311,-0.012493752087677492
80,-9.6,0.0226123577511727,0.01704375183410593
81,-9.595,-0.008086047382190023,-0.023177465776840232
82,-9.59,0.027780187420357944,-0.0038747800663718173
83,-9.585,0.012248217875523658,-0.0017508474042455598
84,-9.58,-0.006341181590996132,0.013530077003346953
85,-9.575,-0.023584894237663908,-0.003969088658649405
86,-9.57,0.009900786692083042,0.0035842148659777835
87,-9.565,-0.02066639640305552,0.008916991408850822
88,-9.56,0.00455848759366064,0.015536045964428227
89,-9.555,0.004300840989059851,-0.013637582480094767
90,-9.55,-0.02527649475858642,-0.010648396435873285
91,-9.545,0.020927937598273685,0.006716019966734285
92,-9.54,0.012979885862174915,-0.002456371984854762
93,-9.535,0.00339624479966491,-0.008889992485775268
94,-9.53,-0.006027389735655852,0.0007315972530922436
95,-9.525,0.008186081782196783,-0.02308178225791589
96,-9.52,0.04618432632953535,0.03542485954983229
97,-9.515,-0.010573154456976007,0.005593242352889845
98,-9.51,0.01910162028182685,0.01319079438639074
99,-9.505,0.002761539797323706,0.0039668089841081375
100,-9.5,-0.005667764027577716,-0.005402329708650496
101,-9.495,-0.0057594876913102545,-0.003201321868061153
102,-9.49,0.000597262480785536,-0.008163722436429995
103,-9.485,-0.005635218460858056,0.009922804565365798
104,-9.48,-0.0026164820970574296,0.006699138677491057
105,-9.475,-0.0038046329105534153,-0.003443313797286239
106,-9.47,-0.0013968907751055952,-0.022711882917118655
107,-9.465,0.021810685465778263,-0.015564640984200682
108,-9.46,0.009528183082107282,0.02151739508649855
109,-9.455,0.019453549043076966,0.01821148474028749
110,-9.45,0.010061156196079817,-0.010471105283501961
111,-9.445,0.01611286472167027,-0.007181519800202576
112,-9.44,-0.01880132279465849,0.004582253472232018
113,-9.435,-0.008242053961626444,0.00489409185671132
114,-9.43,0.009095493921224957,0.029064762635195
115,-9.425,-0.0019437339922128679,-0.01256231982582676
116,-9.42,-0.004009185424505978,-0.02408891103060288
117,-9.415,0.0021144275114294117,-0.002562662985507894
118,-9.41,-0.02477632755745622,-0.017516741920319663
