,screen,spec_re,spec_im
0,-10.0,-0.006973633883064912,-0.004357365558419059
1,-9.995,-0.0014453399035743329,-0.01876003562199482
2,-9.99,0.00013040614669615315,0.005670608031056842
3,-9.985,-0.006168756299067404,-0.02631355893952081
4,-9.98,0.012856137258695553,0.024111694510713405
5,-9.975,0.010271157378562728,0.0033188833453793665
6,-9.97,0.010619973774265611,-0.005367435546918697
7,-9.965,0.015294288517203295,-0.020915703065403794
8,-9.96,0.017747147167588254,0.062297820252919585
9,-9.955,-0.006142155061278682,-0.006915615205359022
10,-9.95,0.025108254394477773,-0.017746786635682014
11,-9.945,0.0038716325313203448,0.009796461911453067
12,-9.94,-0.0036237345702793975,-0.017471245117457773
13,-9.935,0.004879260934445817,0.004787915158055258
14,-9.93,0.010878691851789765,-0.016103514139944163
15,-9.925,0.027277266726560202,0.0016266416607290744
16,-9.92,-0.013461654533624893,0.028765702405588817
17,-9.915,0.025296089973269684,0.01016420217199421
18,-9.91,-0.015424481394574911,0.0045749842339052015
19,-9.905,0.025202770319190045,0.014918428136527266
20,-9.9,-0.020263287487546452,-0.004545924703697696
21,-9.895,0.016329354142452148,0.01991446544228473
22,-9.89,0.007233420679120182,0.004828699243333092
23,-9.885,-0.02361610613883781,-0.007894917676714597
24,-9.88,-0.01311913382067642,0.0015626902447293469
25,-9.875,-0.009613142431086562,0.01676359770907303
26,-9.87,-0.007590944180149645,0.012488848556298128
27,-9.865,-0.02174734662210485,0.021524373326479166
28,-9.86,-0.03566398365479019,-0.016235501361771803
29,-9.855,0.016215693996521716,0.009870496092211281
30,-9.85,0.0010442323575579038,0.015932433357181277
31,-9.845,-0.010186653735671975,-0.006900830573579159
32,-9.84,-0.019147118748019647,-0.01766386474871946
33,-9.835,-0.015400548669518935,-0.005891198778389565
34,-9.83,0.007025727139707722,0.013323500673192688
35,-9.825,-0.013453170808752538,-0.010726650458949228
36,-9.82,-0.017633497117589762,0.01007367295304987
37,-9.815,-0.005935905663464988,-0.003076592811143542
38,-9.81,0.026190672790803633,-0.03615942529313769
39,-9.805,-0.01139182263529674,-0.006546913066083522
40,-9.8,0.002959707422339321,0.02720535065965538
41,-9.795,0.000574290703417821,-0.006292294890905361
42,-9.79,0.009200198075178172,-0.026048996874198187
43,-9.785,0.005908846822426147,-0.012636824053059312
44,-9.78,0.00037508450930971927,0.012588207735296432
45,-9.775,-0.035679111432387084,0.015177050378912874
46,-9.77,0.007155755087512068,0.020255107127840937
47,-9.765,-0.012684367734477625,0.04379152282316168
48,-9.76,-0.008871895315560499,0.01027981259175195
49,-9.755,-0.007653903921443133,0.010696192162397875
50,-9.75,-0.038957986989921214,0.014394700165929952
51,-9.745,0.024564941248095704,-0.012439837147881834
52,-9.74,-0.008364722297864696,-0.00578310002615839
53,-9.735,-0.026344466520083487,-0.019271766389527285
54,-9.73,-0.0035581694828472413,-0.01132689839229473
55,-9.725,-0.00669536539909473,-0.028740669856143708
56,-9.72,-0.004747886535696937,-0.003179358537545733
57,-9.715,-0.004240031382106802,0.005707590810634868
