,screen,spec_re,spec_im
0,-10.0,0.017387267904600247,0.02204919518530645
1,-9.995,-0.001228528220921029,0.01787844006248026
2,-9.99,-0.004920705019932903,0.008133116217487748
3,-9.985,-0.02839068967090835,0.010224229171041467
4,-9.98,0.006417077363786135,0.0400243625204406
5,-9.975,0.01735947218250478,0.022816156217247092
6,-9.97,0.04640168703020832,-0.00877912113822107
7,-9.965,0.012889985605297555,-0.016046627080319394
8,-9.96,0.011184285918477404,-0.010513478091173525
9,-9.955,0.0060523087430318315,-0.02209925462960624
10,-9.95,-0.024161049010350443,0.008759411661096707
11,-9.945,0.020900313698499793,0.022571932326112362
12,-9.94,-0.021645492147049163,0.03396370653904309
13,-9.935,-0.0024279732149614626,-0.00851801397413601
14,-9.93,-0.011419104077176008,0.020647992146242772
15,-9.925,-0.022477303329416956,0.008220066252351525
16,-9.92,-0.006758930486823957,-0.031287296272008956
17,-9.915,-0.013476123888820609,-0.021452383646934473
18,-9.91,-0.014945372681139837,-0.01097074125027428
19,-9.905,0.007357438772099331,-0.02080790576758932
20,-9.9,-0.004895368272089705,-0.028093260974877708
21,-9.895,-0.013787089961616544,0.011012310066554952
22,-9.89,-0.008471167538852862,0.008486459047267749
23,-9.885,0.0005529663568212913,0.01455122409691443
24,-9.88,-0.017636589821260408,0.02598220753472504
25,-9.875,0.01307887755062387,0.006823721810394619
26,-9.87,0.011174257089296832,-0.012554255496583655
27,-9.865,0.009233456780948897,-0.012285011625226333
28,-9.86,0.02739449212333613,-0.018602485024086034
29,-9.855,0.007878402426769784,-0.01814171060927904
30,-9.85,0.02671860091952342,-0.011468832563946004
31,-9.845,0.00542476418541376,-0.006108989782154718
32,-9.84,0.022216895069495694,-0.012089986973958806
33,-9.835,0.016275272954791406,0.010243340265041175
34,-9.83,-0.0005164934233024641,0.033286714028433376
35,-9.825,-0.0016095024266538714,-0.009676775690362998
36,-9.82,-0.009737817795822732,-0.009059971512478594
37,-9.815,0.019552002547050716,0.023228713257645344
38,-9.81,0.006414625555504015,-0.03595562059967364
39,-9.805,-0.021659908773545056,-0.01726016970365007
40,-9.8,-0.02211169478139206,-0.03930761729875552
41,-9.795,-0.017570486136128115,-0.010002110870936788
42,-9.79,-0.022044833439975618,-0.0003554096737252095
43,-9.785,-0.055830727272571636,-0.005419248006464283
44,-9.78,-0.00489143157950266,-0.019490621819352464
45,-9.775,0.00793369196605411,0.0020899459365048834
46,-9.77,0.007389039009343289,0.03485136353563437
47,-9.765,0.006971976078466856,0.03896710064224472
48,-9.76,-0.01025675650942386,0.0019805513709303863
49,-9.755,0.030875477470215972,0.018355470946330995
50,-9.75,0.02439980928531833,-0.010779447930192823
51,-9.745,0.015752342229175376,-0.004384630163784916
52,-9.74,0.022174681366151597,-0.022165440692948082
53,-9.735,-0.00958810731576146,0.04219237445219866
54,-9.73,0.015707900524479575,0.009937457726149101
55,-9.725,0.0028353220829400003,-0.00391170010168122
56,-9.72,-0.010194441443778434,-0.01779531393056316
57,-9.715,0.0054832351444765014,-0.005752534237739404
58,-9.71,-0.011367138842530402,-0.02104304736372522
59,-9.705,0.004491282651834434,-0.017573750889947226
60,-9.7,0.0061929173342405155,0.00795295006014641
61,-9.695,0.0010956530426814285,-0.021015380424948774
62,-9.69,-0.005148625759615376,-0.013554559708240363
63,-9.685,-0.015932183494594118,0.010875040417864898
64,-9.68,-0.002640369628824709,0.016734153423791788
65,-9.675,0.007899046704081675,-0.013161135857348568
66,-9.67,-0.007664181747348982,0.007965315798594396
67,-9.665,0.023171738475429377,0.027300151713189606
68,-9.66,-0.01626649088356202,0.006669813656256113
69,-9.655,-0.015185604460331757,0.018064313035072093
70,-9.65,0.0593341889612703,-0.030401395352880094
71,-9.645,1.6383258313181936e-05,-0.02811118179970352
72,-9.64,-0.017603236494413182,0.031214410125279916
73,-9.635,0.029721016308855354,0.03879597451851687
74,-9.63,-0.024100713732553437,-0.034804120787747805
75,-9.625,0.008806866403585368,0.023817901313620483
76,-9.62,0.017730099087343607,-0.006846493257957487
77,-9.615,-0.006095857634143484,-0.006728058726620541
78,-9.61,-0.027937990768657422,0.01671775618924123
79,-9.605,0.0006998463940537883,0.01144078212396902
80,-9.6,0.03802315955960368,0.007695169093635413
81,-9.595,0.040357020732979344,0.013349258043489014
82,-9.59,0.01242596616988697,0.0034869443488303375
83,-9.585,-0.023899566785683498,0.02267946655677272
84,-9.58,0.0072019111678436176,0.024479179505719758
85,-9.575,0.0008220895739391647,0.025308168968115007
86,-9.57,0.007929692950151699,0.008135138841194507
87,-9.565,-0.038470745952409666,0.0009578927991980088
88,-9.56,-0.0010477786216363466,-0.008360849287164272
89,-9.555,0.01604217780757424,0.014722249504600533
90,-9.55,-0.0025927130515128417,-0.014980153697595455
91,-9.545,-0.01711558361158196,0.002434289697760165
92,-9.54,0.012943183818047207,0.004163571840457491
93,-9.535,-0.017139909605453994,0.0050008610995994985
94,-9.53,-0.013833166712909205,0.005930068468438102
95,-9.525,-0.012789278869639726,-0.004159432218904568
96,-9.52,0.005012152963748165,0.005333868293239848
97,-9.515,-0.004630508441530939,-0.0037801686563513483
98,-9.51,-0.002194306217580795,0.015632877192300706
99,-9.505,-0.022671990148904746,-0.0047572545671553616
100,-9.5,0.017515846838063544,0.03366834329429191
101,-9.495,-0.00921159260366625,0.019258834660704705
102,-9.49,-0.023982851079201305,0.004134153321955878
103,-9.485,0.007093282628855527,0.014653461683901404
104,-9.48,-0.00012295162394368792,0.015544534913886838
105,-9.475,-0.002257240961370807,0.03939832122678697
106,-9.47,-0.019135178096638086,-0.00709909148517105
107,-9.465,0.04211308675368905,-0.01754824364218365
108,-9.46,-0.013852114357873915,-0.03408974360526347
109,-9.455,0.0028541483209859144,0.011927892218197926
110,-9.45,-0.02288377524810281,-0.00749990558895285
111,-9.445,-0.029963811122975328,0.002404355289640155
112,-9.44,-0.0021969034354134115,0.009466726538540955
113,-9.435,0.0075773694255875405,0.025082768826230745
114,-9.43,0.008932765281754174,-0.02426576302918651
