,screen,spec_re,spec_im
0,-10.0,0.0010331139136141605,0.0392455263823151
1,-9.995,0.02028283790093368,0.02394235832872056
2,-9.99,-0.021029604089319462,0.004204852747672634
3,-9.985,0.0028874684096523505,0.001927185407724173
4,-9.98,-0.032006657749975256,0.02238130916157406
5,-9.975,-0.006333692592054608,-0.020697084908315483
6,-9.97,-0.0011026449257285434,-0.01554820593685144
7,-9.965,0.011187740516095432,0.01603549901568558
8,-9.96,-0.03387647930596504,-0.013469355981397316
9,-9.955,0.030341266385866303,-0.006680713670885843
10,-9.95,0.011530957135800062,0.010904357508590631
11,-9.945,0.011392661196206008,-0.009442136599313533
12,-9.94,-0.03645101385871679,0.020233115530468446
13,-9.935,-0.009989441538376444,-0.012243719360185689
14,-9.93,0.0099090177801301,-0.01618708204664391
15,-9.925,-0.02719474046289827,-0.011854327859803724
16,-9.92,-0.00209500059147394,0.005276023480877235
17,-9.915,0.03467417453473874,0.009026514943701162
18,-9.91,0.041526280199501234,0.022098229176090955
19,-9.905,-0.006177147546993649,0.005579195705679766
20,-9.9,-0.03061216229689768,0.003006274979721086
21,-9.895,-0.018191774621554614,-0.0074635770542470885
22,-9.89,0.0018405665201552807,0.01112526786234022
23,-9.885,0.01008415574674616,-0.0174449497294006
24,-9.88,-0.029314053090685167,0.008672377476524946
25,-9.875,-0.009581824757213675,0.001353073942517076
26,-9.87,-0.00040746136752033336,0.026418254576007917
27,-9.865,0.014377392661305121,0.008781739150740943
28,-9.86,0.016419705589049465,0.0011892780044635962
29,-9.855,-0.020735746480016134,-0.005440678071146823
30,-9.85,-0.0062717248896432005,0.04011306586354643
31,-9.845,-0.0034947644237625047,-0.029819903145289834
32,-9.84,-0.03221297332191996,0.010654783317433102
33,-9.835,0.00020549301321916348,0.0014013247312431856
34,-9.83,0.02721406495315826,-0.01083209222442762
35,-9.825,0.00889555006991251,-0.012032664927619861
36,-9.82,-0.023186075838387162,-0.055229986163921614
37,-9.815,0.0029741670502282406,0.017245241230552235
38,-9.81,-0.004905701686988463,0.00037374895415532064
39,-9.805,0.015888244127026968,0.026379179815654734
40,-9.8,0.02529008510127285,-0.032133453793069984
41,-9.795,-0.010099316056481374,0.011736601737469493
42,-9.79,0.005926889599682504,0.041799053363850834
43,-9.785,-0.013139990921876699,-0.016476946100339205
44,-9.78,-0.03652478493527426,0.023890380226944997
45,-9.775,-0.023894941605027586,0.02689539994063492
46,-9.77,0.010410571090113677,-0.03228589151331872
47,-9.765,0.04103699787467928,-0.01739047273170962
48,-9.76,0.04577334323492482,0.008705370225733516
49,-9.755,0.02181466156928833,0.03386862299864206
50,-9.75,-0.01824424637020917,0.010272624883818051
51,-9.745,-0.015636127020943323,-0.017993696742858854
52,-9.74,-0.010404452334310308,0.030714950665277678
53,-9.735,-0.00031012742592385635,-0.021316718712948515
54,-9.73,-0.007893586704492916,0.0023524136468986243
55,-9.725,0.014947213088362781,-0.033062146236307904
56,-9.72,0.005762255144178588,-0.0216337394823591
57,-9.715,-0.02358060830753385,-0.00841837114032984
58,-9.71,-0.022308431914919158,-0.01199557546608224
59,-9.705,-0.02475266288279114,-0.008815438074749713
60,-9.7,0.016892712271475048,-5.439563233751288e-05
61,-9.695,-0.023035945107684207,0.015024245478899152
62,-9.69,0.005688248363663448,-0.018688809977500352
63,-9.685,0.005103788407555667,-0.020202137376623477
64,-9.68,0.004047931325693231,0.002942775415894516
65,-9.675,-0.023385549186403048,-0.0019085056927051886
66,-9.67,-0.01277432768847595,0.006059377631631857
67,-9.665,-0.04118785886190711,0.01707984213934683
68,-9.66,-0.061235541200866474,0.015547686394300184
69,-9.655,0.010814518172598271,-0.020137047799105735
70,-9.65,-0.0026356504940458136,0.015855642221614688
71,-9.645,0.0147283428745082,-0.030062887651981122
72,-9.64,0.015889337479202768,-0.019130909905946965
73,-9.635,-0.006972884167174178,0.007277771331717334
74,-9.63,0.019285181136514555,-0.004274420445726943
75,-9.625,-0.020010635672743606,0.029439811373010362
76,-9.62,-0.0025080820436369075,0.011716249492333108
77,-9.615,0.008317126832958505,-0.002941340380896713
78,-9.61,0.01214490867167543,-0.0127423499041763
79,-9.605,-0.006479506241926631,0.00932981644063741
80,-9.6,-0.03988677380137109,0.01058827690913788
81,-9.595,-0.014484073703052344,-0.011630595429733834
82,-9.59,-0.025521599793317726,0.007488992044189061
83,-9.585,0.010889793342749553,-0.016048027215019908
84,-9.58,-0.007055204485791082,-0.00029289978509032245
85,-9.575,-0.017486271994258572,-0.009169229947159858
86,-9.57,0.014540094483599894,0.005874579196564316
87,-9.565,0.015417734598683674,0.0026077312356298397
88,-9.56,0.013817054452588124,-0.0010432911735173223
89,-9.555,-0.003239010094171484,0.003801023862099325
90,-9.55,0.02105278072592042,0.0178648048658778
91,-9.545,-0.007623073854966139,0.029312830616185077
92,-9.54,0.004210502294835801,0.021361370311462725
93,-9.535,0.021730476968445062,0.015171117814077342
94,-9.53,-0.033532250347844864,0.02391838986009933
95,-9.525,0.0362445451922401,-0.013793273663021924
96,-9.52,0.004633106742744482,0.013032423714942922
97,-9.515,-0.03673304530894452,-0.03459838869479376
98,-9.51,0.010745654118721188,0.006946241482241857
99,-9.505,0.019327901183061658,-0.017214867707883198
100,-9.5,0.014810764660667284,-0.011355740588056195
101,-9.495,-0.01775505699568942,-0.02133245050740047
102,-9.49,0.014133667252866217,-0.01719778499881528
103,-9.485,0.0037678848831122036,-0.02101755856733753
104,-9.48,-0.014161162913966043,0.011770169899836496
105,-9.475,-0.0024464903046004078,-0.007116562366288416
106,-9.47,0.003576971260942802,-0.008428146494438628
107,-9.465,-0.0032468092777786436,0.01911941140575248
108,-9.46,-0.032447467239224946,-0.0022208978059573537
109,-9.455,0.002632583943577468,0.016069926800480503
110,-9.45,-0.0030836094945087,0.01257679627900768
111,-9.445,0.00610536727769501,-0.01768415285096712
